Quiz_Score,Group_Score,Research_Score,Seatwork_Score,Target_Quadrant
0.43,0.5,0.5455,0.69,Hierarchical-Collective
0.95,1.0,0.5455,0.52,Distributed-Individual
0.55,1.0,0.5455,0.63,Distributed-Collective
0.41,1.0,0.5227,0.86,Distributed-Individual
0.7,1.0,0.5227,0.63,Distributed-Individual
0.41,0.5,0.5227,0.86,Distributed-Individual
0.7,0.5,0.5227,0.63,Distributed-Individual
0.41,1.0,0.5227,0.86,Distributed-Individual
0.7,1.0,0.5227,0.63,Distributed-Individual
0.41,0.5,0.5227,0.86,Distributed-Individual
0.7,0.5,0.5227,0.63,Distributed-Individual
0.41,1.0,0.5227,0.86,Distributed-Individual
0.7,1.0,0.5227,0.63,Distributed-Individual
0.93,1.0,0.5909,0.59,Distributed-Individual
0.65,1.0,0.5909,0.81,Hierarchical-Individual
0.77,1.0,0.5909,0.84,Distributed-Collective
0.93,0.5,0.5909,0.59,Distributed-Individual
0.65,0.5,0.5909,0.81,Hierarchical-Individual
0.77,0.5,0.5909,0.84,Distributed-Collective
0.93,0.5,0.5909,0.59,Distributed-Individual
0.65,0.5,0.5909,0.81,Hierarchical-Individual
0.77,0.5,0.5909,0.84,Distributed-Collective
0.93,1.0,0.5909,0.59,Distributed-Individual
0.65,1.0,0.5909,0.81,Hierarchical-Individual
0.77,1.0,0.5909,0.84,Distributed-Collective
0.43,1.0,0.5682,0.88,Distributed-Collective
0.61,0.5,0.5682,0.62,Distributed-Collective
0.71,0.5,0.5682,0.63,Distributed-Collective
0.43,1.0,0.5682,0.88,Distributed-Collective
0.61,0.5,0.5682,0.62,Distributed-Collective
0.71,0.5,0.5682,0.63,Distributed-Collective
0.43,1.0,0.5682,0.88,Distributed-Collective
0.61,0.5,0.5682,0.62,Distributed-Collective
0.71,0.5,0.5682,0.63,Distributed-Collective
0.43,1.0,0.5682,0.88,Distributed-Collective
0.61,0.5,0.5682,0.62,Distributed-Collective
0.71,0.5,0.5682,0.63,Distributed-Collective
0.43,0.5,0.5682,0.88,Distributed-Collective
0.61,0.0,0.5682,0.62,Distributed-Collective
0.71,0.0,0.5682,0.63,Distributed-Collective
0.81,0.5,0.5227,0.82,Distributed-Individual
0.58,0.5,0.5227,0.92,Hierarchical-Collective
0.82,0.5,0.5227,0.7,Distributed-Individual
0.81,0.5,0.5227,0.82,Distributed-Individual
0.58,0.5,0.5227,0.92,Hierarchical-Collective
0.82,0.5,0.5227,0.7,Distributed-Individual
0.81,0.5,0.5227,0.82,Distributed-Individual
0.58,0.5,0.5227,0.92,Hierarchical-Collective
0.82,0.5,0.5227,0.7,Distributed-Individual
0.81,1.0,0.5227,0.82,Distributed-Individual
0.58,1.0,0.5227,0.92,Hierarchical-Collective
0.82,1.0,0.5227,0.7,Distributed-Individual
0.81,0.5,0.5227,0.82,Distributed-Individual
0.58,0.5,0.5227,0.92,Hierarchical-Collective
0.82,0.5,0.5227,0.7,Distributed-Individual
0.52,0.5,0.2273,0.91,Hierarchical-Individual
0.52,0.5,0.2273,0.91,Hierarchical-Individual
0.83,0.5,0.4773,0.56,Distributed-Collective
0.42,1.0,0.4773,0.74,Hierarchical-Individual
0.91,0.5,0.4773,0.57,Hierarchical-Collective
0.83,0.5,0.4773,0.56,Distributed-Collective
0.42,1.0,0.4773,0.74,Hierarchical-Individual
0.91,0.5,0.4773,0.57,Hierarchical-Collective
0.83,0.5,0.4773,0.56,Distributed-Collective
0.42,1.0,0.4773,0.74,Hierarchical-Individual
0.91,0.5,0.4773,0.57,Hierarchical-Collective
0.83,0.5,0.4773,0.56,Distributed-Collective
0.42,1.0,0.4773,0.74,Hierarchical-Individual
0.91,0.5,0.4773,0.57,Hierarchical-Collective
0.83,0.5,0.4773,0.56,Distributed-Collective
0.42,1.0,0.4773,0.74,Hierarchical-Individual
0.91,0.5,0.4773,0.57,Hierarchical-Collective
0.83,0.5,0.4773,0.56,Distributed-Collective
0.42,1.0,0.4773,0.74,Hierarchical-Individual
0.91,0.5,0.4773,0.57,Hierarchical-Collective
0.83,0.5,0.4773,0.56,Distributed-Collective
0.42,1.0,0.4773,0.74,Hierarchical-Individual
0.91,0.5,0.4773,0.57,Hierarchical-Collective
0.83,0.5,0.4773,0.56,Distributed-Collective
0.42,1.0,0.4773,0.74,Hierarchical-Individual
0.91,0.5,0.4773,0.57,Hierarchical-Collective
0.61,1.0,0.2727,0.79,Distributed-Collective
0.61,1.0,0.2727,0.79,Distributed-Collective
0.49,0.0,0.3182,1.0,Hierarchical-Collective
0.49,0.5,0.3182,1.0,Hierarchical-Collective
0.49,0.5,0.3182,1.0,Hierarchical-Collective
0.74,1.0,0.5909,0.88,Distributed-Individual
0.74,0.5,0.5909,0.88,Distributed-Individual
0.74,1.0,0.5909,0.88,Distributed-Individual
0.59,0.5,0.4545,0.61,Distributed-Individual
0.62,0.5,0.4545,0.77,Distributed-Individual
0.59,1.0,0.4545,0.61,Distributed-Individual
0.62,1.0,0.4545,0.77,Distributed-Individual
0.59,1.0,0.4545,0.61,Distributed-Individual
0.62,1.0,0.4545,0.77,Distributed-Individual
0.59,1.0,0.4545,0.61,Distributed-Individual
0.62,1.0,0.4545,0.77,Distributed-Individual
0.59,1.0,0.4545,0.61,Distributed-Individual
0.62,1.0,0.4545,0.77,Distributed-Individual
0.59,1.0,0.4545,0.61,Distributed-Individual
0.62,1.0,0.4545,0.77,Distributed-Individual
0.59,0.5,0.4545,0.61,Distributed-Individual
0.62,0.5,0.4545,0.77,Distributed-Individual
0.59,0.5,0.4545,0.61,Distributed-Individual
0.62,0.5,0.4545,0.77,Distributed-Individual
0.59,0.5,0.4545,0.61,Distributed-Individual
0.62,0.5,0.4545,0.77,Distributed-Individual
0.59,1.0,0.4545,0.61,Distributed-Individual
0.62,1.0,0.4545,0.77,Distributed-Individual
0.75,1.0,0.4773,1.0,Distributed-Individual
0.89,0.5,0.4773,0.58,Hierarchical-Individual
0.75,1.0,0.4773,1.0,Distributed-Individual
0.89,0.5,0.4773,0.58,Hierarchical-Individual
0.75,1.0,0.4773,1.0,Distributed-Individual
0.89,0.5,0.4773,0.58,Hierarchical-Individual
0.75,1.0,0.4773,1.0,Distributed-Individual
0.89,0.5,0.4773,0.58,Hierarchical-Individual
0.75,0.5,0.4773,1.0,Distributed-Individual
0.89,0.0,0.4773,0.58,Hierarchical-Individual
0.75,1.0,0.4773,1.0,Distributed-Individual
0.89,0.5,0.4773,0.58,Hierarchical-Individual
0.77,0.5,0.3864,0.93,Hierarchical-Individual
0.88,0.5,0.3864,0.58,Distributed-Individual
0.77,1.0,0.3864,0.93,Hierarchical-Individual
0.88,1.0,0.3864,0.58,Distributed-Individual
0.77,1.0,0.3864,0.93,Hierarchical-Individual
0.88,1.0,0.3864,0.58,Distributed-Individual
0.77,1.0,0.3864,0.93,Hierarchical-Individual
0.88,1.0,0.3864,0.58,Distributed-Individual
0.77,1.0,0.3864,0.93,Hierarchical-Individual
0.88,1.0,0.3864,0.58,Distributed-Individual
0.77,0.5,0.3864,0.93,Hierarchical-Individual
0.88,0.5,0.3864,0.58,Distributed-Individual
0.48,1.0,0.6364,0.7,Distributed-Individual
0.48,1.0,0.6364,0.7,Distributed-Individual
0.84,0.5,0.4318,0.84,Hierarchical-Collective
0.76,0.5,0.4318,0.91,Distributed-Individual
0.51,0.0,0.4318,0.51,Distributed-Collective
0.84,1.0,0.4318,0.84,Hierarchical-Collective
0.76,1.0,0.4318,0.91,Distributed-Individual
0.51,0.5,0.4318,0.51,Distributed-Collective
0.84,1.0,0.4318,0.84,Hierarchical-Collective
0.76,1.0,0.4318,0.91,Distributed-Individual
0.51,0.5,0.4318,0.51,Distributed-Collective
0.84,1.0,0.4318,0.84,Hierarchical-Collective
0.76,1.0,0.4318,0.91,Distributed-Individual
0.51,0.5,0.4318,0.51,Distributed-Collective
0.87,0.0,0.5909,0.82,Hierarchical-Collective
0.49,0.5,0.5909,0.72,Hierarchical-Collective
0.52,0.0,0.5909,0.98,Distributed-Collective
0.86,0.0,0.5909,0.99,Distributed-Individual
0.87,0.5,0.5909,0.82,Hierarchical-Collective
0.49,1.0,0.5909,0.72,Hierarchical-Collective
0.52,0.5,0.5909,0.98,Distributed-Collective
0.86,0.5,0.5909,0.99,Distributed-Individual
0.45,1.0,0.25,0.54,Distributed-Collective
1.0,0.5,0.25,0.67,Distributed-Collective
0.78,1.0,0.25,0.57,Hierarchical-Individual
0.55,0.5,0.25,0.65,Hierarchical-Individual
0.45,1.0,0.25,0.54,Distributed-Collective
1.0,0.5,0.25,0.67,Distributed-Collective
0.78,1.0,0.25,0.57,Hierarchical-Individual
0.55,0.5,0.25,0.65,Hierarchical-Individual
0.45,1.0,0.25,0.54,Distributed-Collective
1.0,0.5,0.25,0.67,Distributed-Collective
0.78,1.0,0.25,0.57,Hierarchical-Individual
0.55,0.5,0.25,0.65,Hierarchical-Individual
0.46,0.5,0.4545,0.72,Distributed-Collective
0.46,1.0,0.4545,0.72,Distributed-Collective
0.46,1.0,0.4545,0.72,Distributed-Collective
0.46,0.5,0.4545,0.72,Distributed-Collective
0.46,1.0,0.4545,0.72,Distributed-Collective
0.54,1.0,0.3864,0.59,Hierarchical-Collective
0.54,0.5,0.3864,0.59,Hierarchical-Collective
0.54,0.5,0.3864,0.59,Hierarchical-Collective
0.54,1.0,0.3864,0.59,Hierarchical-Collective
0.54,0.5,0.3864,0.59,Hierarchical-Collective
0.54,1.0,0.3864,0.59,Hierarchical-Collective
0.54,0.5,0.3864,0.59,Hierarchical-Collective
0.54,0.5,0.3864,0.59,Hierarchical-Collective
0.53,1.0,0.6364,0.62,Hierarchical-Collective
0.96,0.5,0.6364,0.61,Hierarchical-Individual
0.79,1.0,0.6364,0.79,Distributed-Individual
0.78,1.0,0.6364,0.84,Distributed-Individual
0.94,1.0,0.6364,0.55,Hierarchical-Collective
0.71,0.5,0.6364,0.64,Distributed-Individual
0.53,1.0,0.6364,0.62,Hierarchical-Collective
0.96,0.5,0.6364,0.61,Hierarchical-Individual
0.79,1.0,0.6364,0.79,Distributed-Individual
0.78,1.0,0.6364,0.84,Distributed-Individual
0.94,1.0,0.6364,0.55,Hierarchical-Collective
0.71,0.5,0.6364,0.64,Distributed-Individual
0.6,1.0,0.7727,0.63,Hierarchical-Collective
0.88,0.5,0.4091,0.68,Hierarchical-Collective
0.65,0.5,0.4091,0.88,Distributed-Collective
0.4,0.5,0.4091,0.65,Hierarchical-Individual
0.88,0.5,0.4091,0.68,Hierarchical-Collective
0.65,0.5,0.4091,0.88,Distributed-Collective
0.4,0.5,0.4091,0.65,Hierarchical-Individual
0.88,1.0,0.4091,0.68,Hierarchical-Collective
0.65,1.0,0.4091,0.88,Distributed-Collective
0.4,1.0,0.4091,0.65,Hierarchical-Individual
0.69,0.5,0.3864,0.62,Hierarchical-Collective
0.69,1.0,0.3864,0.62,Hierarchical-Collective
0.69,0.5,0.3864,0.62,Hierarchical-Collective
0.69,1.0,0.3864,0.62,Hierarchical-Collective
0.42,0.5,0.6591,0.71,Distributed-Individual
0.42,1.0,0.6591,0.71,Distributed-Individual
0.68,0.5,0.3864,1.0,Hierarchical-Individual
0.95,1.0,0.3864,0.55,Distributed-Collective
0.7,0.5,0.3864,0.69,Hierarchical-Individual
0.44,0.5,0.3864,0.82,Hierarchical-Collective
0.68,0.5,0.3864,1.0,Hierarchical-Individual
0.95,1.0,0.3864,0.55,Distributed-Collective
0.7,0.5,0.3864,0.69,Hierarchical-Individual
0.44,0.5,0.3864,0.82,Hierarchical-Collective
0.68,0.5,0.3864,1.0,Hierarchical-Individual
0.95,1.0,0.3864,0.55,Distributed-Collective
0.7,0.5,0.3864,0.69,Hierarchical-Individual
0.44,0.5,0.3864,0.82,Hierarchical-Collective
0.68,0.5,0.3864,1.0,Hierarchical-Individual
0.95,1.0,0.3864,0.55,Distributed-Collective
0.7,0.5,0.3864,0.69,Hierarchical-Individual
0.44,0.5,0.3864,0.82,Hierarchical-Collective
0.68,0.0,0.3864,1.0,Hierarchical-Individual
0.95,0.5,0.3864,0.55,Distributed-Collective
0.7,0.0,0.3864,0.69,Hierarchical-Individual
0.44,0.0,0.3864,0.82,Hierarchical-Collective
0.68,0.5,0.3864,1.0,Hierarchical-Individual
0.95,1.0,0.3864,0.55,Distributed-Collective
0.7,0.5,0.3864,0.69,Hierarchical-Individual
0.44,0.5,0.3864,0.82,Hierarchical-Collective
0.8,0.5,0.3182,0.84,Distributed-Collective
0.8,1.0,0.3182,0.84,Distributed-Collective
0.8,0.5,0.3182,0.84,Distributed-Collective
0.8,1.0,0.3182,0.84,Distributed-Collective
0.8,0.5,0.3182,0.84,Distributed-Collective
0.66,0.5,0.4545,0.67,Hierarchical-Individual
0.48,0.5,0.4545,0.64,Hierarchical-Collective
0.66,0.5,0.4545,0.67,Hierarchical-Individual
0.48,0.5,0.4545,0.64,Hierarchical-Collective
0.66,0.5,0.4545,0.67,Hierarchical-Individual
0.48,0.5,0.4545,0.64,Hierarchical-Collective
0.66,0.5,0.4545,0.67,Hierarchical-Individual
0.48,0.5,0.4545,0.64,Hierarchical-Collective
0.66,0.5,0.4545,0.67,Hierarchical-Individual
0.48,0.5,0.4545,0.64,Hierarchical-Collective
0.44,0.0,0.6591,0.71,Hierarchical-Collective
0.44,0.5,0.6591,0.71,Hierarchical-Collective
0.44,0.5,0.6591,0.71,Hierarchical-Collective
0.44,0.5,0.6591,0.71,Hierarchical-Collective
0.74,1.0,0.4545,0.77,Distributed-Collective
0.81,1.0,0.4545,0.9,Distributed-Collective
0.74,1.0,0.4545,0.77,Distributed-Collective
0.81,1.0,0.4545,0.9,Distributed-Collective
0.74,1.0,0.4545,0.77,Distributed-Collective
0.81,1.0,0.4545,0.9,Distributed-Collective
0.74,1.0,0.4545,0.77,Distributed-Collective
0.81,1.0,0.4545,0.9,Distributed-Collective
0.74,1.0,0.4545,0.77,Distributed-Collective
0.81,1.0,0.4545,0.9,Distributed-Collective
0.74,1.0,0.4545,0.77,Distributed-Collective
0.81,1.0,0.4545,0.9,Distributed-Collective
0.74,1.0,0.4545,0.77,Distributed-Collective
0.81,1.0,0.4545,0.9,Distributed-Collective
0.74,0.5,0.4545,0.77,Distributed-Collective
0.81,0.5,0.4545,0.9,Distributed-Collective
0.95,0.0,0.5455,0.88,Hierarchical-Individual
0.95,0.5,0.5455,0.88,Hierarchical-Individual
0.99,0.5,0.2955,0.88,Distributed-Collective
0.73,0.5,0.2955,1.0,Distributed-Collective
0.87,0.0,0.2955,0.56,Hierarchical-Collective
0.99,0.5,0.2955,0.88,Distributed-Collective
0.73,0.5,0.2955,1.0,Distributed-Collective
0.87,0.0,0.2955,0.56,Hierarchical-Collective
0.99,1.0,0.2955,0.88,Distributed-Collective
0.73,1.0,0.2955,1.0,Distributed-Collective
0.87,0.5,0.2955,0.56,Hierarchical-Collective
0.99,1.0,0.2955,0.88,Distributed-Collective
0.73,1.0,0.2955,1.0,Distributed-Collective
0.87,0.5,0.2955,0.56,Hierarchical-Collective
0.9,0.5,0.4773,0.79,Hierarchical-Individual
0.54,1.0,0.4773,0.51,Distributed-Individual
0.9,0.5,0.4773,1.0,Distributed-Collective
0.9,0.0,0.4773,0.79,Hierarchical-Individual
0.54,0.5,0.4773,0.51,Distributed-Individual
0.9,0.0,0.4773,1.0,Distributed-Collective
0.9,0.5,0.4773,0.79,Hierarchical-Individual
0.54,1.0,0.4773,0.51,Distributed-Individual
0.9,0.5,0.4773,1.0,Distributed-Collective
0.9,0.5,0.4773,0.79,Hierarchical-Individual
0.54,1.0,0.4773,0.51,Distributed-Individual
0.9,0.5,0.4773,1.0,Distributed-Collective
0.9,0.0,0.4773,0.79,Hierarchical-Individual
0.54,0.5,0.4773,0.51,Distributed-Individual
0.9,0.0,0.4773,1.0,Distributed-Collective
0.9,0.0,0.4773,0.79,Hierarchical-Individual
0.54,0.5,0.4773,0.51,Distributed-Individual
0.9,0.0,0.4773,1.0,Distributed-Collective
0.9,0.5,0.4773,0.79,Hierarchical-Individual
0.54,1.0,0.4773,0.51,Distributed-Individual
0.9,0.5,0.4773,1.0,Distributed-Collective
0.94,0.5,0.5,0.83,Hierarchical-Collective
0.79,1.0,0.5,0.53,Distributed-Collective
0.91,1.0,0.5,0.78,Distributed-Individual
0.41,1.0,0.5,0.66,Hierarchical-Collective
0.94,0.5,0.5,0.83,Hierarchical-Collective
0.79,1.0,0.5,0.53,Distributed-Collective
0.91,1.0,0.5,0.78,Distributed-Individual
0.41,1.0,0.5,0.66,Hierarchical-Collective
0.94,0.0,0.5,0.83,Hierarchical-Collective
0.79,0.5,0.5,0.53,Distributed-Collective
0.91,0.5,0.5,0.78,Distributed-Individual
0.41,0.5,0.5,0.66,Hierarchical-Collective
0.94,0.0,0.5,0.83,Hierarchical-Collective
0.79,0.5,0.5,0.53,Distributed-Collective
0.91,0.5,0.5,0.78,Distributed-Individual
0.41,0.5,0.5,0.66,Hierarchical-Collective
0.94,0.0,0.5,0.83,Hierarchical-Collective
0.79,0.5,0.5,0.53,Distributed-Collective
0.91,0.5,0.5,0.78,Distributed-Individual
0.41,0.5,0.5,0.66,Hierarchical-Collective
0.94,0.5,0.5,0.83,Hierarchical-Collective
0.79,1.0,0.5,0.53,Distributed-Collective
0.91,1.0,0.5,0.78,Distributed-Individual
0.41,1.0,0.5,0.66,Hierarchical-Collective
0.94,0.5,0.5,0.83,Hierarchical-Collective
0.79,1.0,0.5,0.53,Distributed-Collective
0.91,1.0,0.5,0.78,Distributed-Individual
0.41,1.0,0.5,0.66,Hierarchical-Collective
0.94,0.0,0.5,0.83,Hierarchical-Collective
0.79,0.5,0.5,0.53,Distributed-Collective
0.91,0.5,0.5,0.78,Distributed-Individual
0.41,0.5,0.5,0.66,Hierarchical-Collective
0.43,0.5,0.7955,0.56,Distributed-Individual
0.95,0.5,0.7955,0.59,Distributed-Collective
0.43,0.0,0.7955,0.56,Distributed-Individual
0.95,0.0,0.7955,0.59,Distributed-Collective
0.69,0.5,0.3636,0.99,Hierarchical-Individual
0.69,1.0,0.3636,0.99,Hierarchical-Individual
0.56,0.5,0.6136,0.79,Hierarchical-Collective
0.44,0.0,0.6136,0.7,Distributed-Collective
0.56,1.0,0.6136,0.79,Hierarchical-Collective
0.44,0.5,0.6136,0.7,Distributed-Collective
0.56,1.0,0.6136,0.79,Hierarchical-Collective
0.44,0.5,0.6136,0.7,Distributed-Collective
0.44,0.5,0.6591,1.0,Distributed-Individual
0.44,0.5,0.6591,1.0,Distributed-Individual
0.44,0.5,0.6591,1.0,Distributed-Individual
0.84,0.5,0.5227,0.67,Hierarchical-Individual
0.84,0.0,0.5227,0.67,Hierarchical-Individual
0.84,0.5,0.5227,0.67,Hierarchical-Individual
0.84,0.0,0.5227,0.67,Hierarchical-Individual
0.84,0.0,0.5227,0.67,Hierarchical-Individual
0.84,0.5,0.5227,0.67,Hierarchical-Individual
0.84,0.5,0.5227,0.67,Hierarchical-Individual
0.84,0.0,0.5227,0.67,Hierarchical-Individual
0.74,1.0,0.3864,0.52,Distributed-Individual
0.45,1.0,0.3864,0.69,Hierarchical-Individual
0.74,0.5,0.3864,0.52,Distributed-Individual
0.45,0.5,0.3864,0.69,Hierarchical-Individual
0.74,1.0,0.3864,0.52,Distributed-Individual
0.45,1.0,0.3864,0.69,Hierarchical-Individual
0.74,1.0,0.3864,0.52,Distributed-Individual
0.45,1.0,0.3864,0.69,Hierarchical-Individual
0.74,1.0,0.3864,0.52,Distributed-Individual
0.45,1.0,0.3864,0.69,Hierarchical-Individual
0.74,0.5,0.3864,0.52,Distributed-Individual
0.45,0.5,0.3864,0.69,Hierarchical-Individual
0.74,1.0,0.3864,0.52,Distributed-Individual
0.45,1.0,0.3864,0.69,Hierarchical-Individual
0.74,0.5,0.3864,0.52,Distributed-Individual
0.45,0.5,0.3864,0.69,Hierarchical-Individual
0.74,1.0,0.3864,0.52,Distributed-Individual
0.45,1.0,0.3864,0.69,Hierarchical-Individual
0.74,1.0,0.3864,0.52,Distributed-Individual
0.45,1.0,0.3864,0.69,Hierarchical-Individual
0.74,1.0,0.3864,0.52,Distributed-Individual
0.45,1.0,0.3864,0.69,Hierarchical-Individual
0.9,1.0,0.25,0.78,Distributed-Collective
0.44,1.0,0.25,0.6,Distributed-Individual
0.9,0.5,0.25,0.78,Distributed-Collective
0.44,0.5,0.25,0.6,Distributed-Individual
0.9,1.0,0.25,0.78,Distributed-Collective
0.44,1.0,0.25,0.6,Distributed-Individual
0.9,1.0,0.25,0.78,Distributed-Collective
0.44,1.0,0.25,0.6,Distributed-Individual
0.68,0.0,0.6591,0.99,Hierarchical-Individual
0.68,0.5,0.6591,0.99,Hierarchical-Individual
0.68,0.0,0.6591,0.99,Hierarchical-Individual
0.68,0.5,0.6591,0.99,Hierarchical-Individual
0.63,0.5,0.3636,0.84,Hierarchical-Collective
0.59,0.0,0.3636,0.6,Hierarchical-Individual
0.56,0.5,0.3636,0.92,Distributed-Collective
0.57,0.5,0.3636,1.0,Hierarchical-Individual
0.55,0.5,0.3636,0.57,Hierarchical-Individual
0.63,1.0,0.3636,0.84,Hierarchical-Collective
0.59,0.5,0.3636,0.6,Hierarchical-Individual
0.56,1.0,0.3636,0.92,Distributed-Collective
0.57,1.0,0.3636,1.0,Hierarchical-Individual
0.55,1.0,0.3636,0.57,Hierarchical-Individual
0.63,0.5,0.3636,0.84,Hierarchical-Collective
0.59,0.0,0.3636,0.6,Hierarchical-Individual
0.56,0.5,0.3636,0.92,Distributed-Collective
0.57,0.5,0.3636,1.0,Hierarchical-Individual
0.55,0.5,0.3636,0.57,Hierarchical-Individual
0.63,1.0,0.3636,0.84,Hierarchical-Collective
0.59,0.5,0.3636,0.6,Hierarchical-Individual
0.56,1.0,0.3636,0.92,Distributed-Collective
0.57,1.0,0.3636,1.0,Hierarchical-Individual
0.55,1.0,0.3636,0.57,Hierarchical-Individual
0.76,1.0,0.4091,0.67,Distributed-Individual
0.64,1.0,0.4091,0.53,Hierarchical-Collective
0.62,1.0,0.4091,0.8,Distributed-Individual
0.65,0.5,0.4091,0.52,Hierarchical-Individual
0.76,0.5,0.4091,0.67,Distributed-Individual
0.64,0.5,0.4091,0.53,Hierarchical-Collective
0.62,0.5,0.4091,0.8,Distributed-Individual
0.65,0.0,0.4091,0.52,Hierarchical-Individual
0.76,1.0,0.4091,0.67,Distributed-Individual
0.64,1.0,0.4091,0.53,Hierarchical-Collective
0.62,1.0,0.4091,0.8,Distributed-Individual
0.65,0.5,0.4091,0.52,Hierarchical-Individual
0.76,1.0,0.4091,0.67,Distributed-Individual
0.64,1.0,0.4091,0.53,Hierarchical-Collective
0.62,1.0,0.4091,0.8,Distributed-Individual
0.65,0.5,0.4091,0.52,Hierarchical-Individual
0.83,0.5,0.5,0.66,Distributed-Collective
0.47,1.0,0.5,0.86,Distributed-Individual
0.83,0.5,0.5,0.66,Distributed-Collective
0.47,1.0,0.5,0.86,Distributed-Individual
0.83,0.5,0.5,0.66,Distributed-Collective
0.47,1.0,0.5,0.86,Distributed-Individual
0.83,0.5,0.5,0.66,Distributed-Collective
0.47,1.0,0.5,0.86,Distributed-Individual
0.83,0.0,0.5,0.66,Distributed-Collective
0.47,0.5,0.5,0.86,Distributed-Individual
0.83,0.0,0.5,0.66,Distributed-Collective
0.47,0.5,0.5,0.86,Distributed-Individual
0.83,0.0,0.5,0.66,Distributed-Collective
0.47,0.5,0.5,0.86,Distributed-Individual
0.83,0.0,0.5,0.66,Distributed-Collective
0.47,0.5,0.5,0.86,Distributed-Individual
0.83,0.5,0.5,0.66,Distributed-Collective
0.47,1.0,0.5,0.86,Distributed-Individual
0.83,0.0,0.5,0.66,Distributed-Collective
0.47,0.5,0.5,0.86,Distributed-Individual
0.53,0.5,0.5,0.79,Hierarchical-Collective
0.56,0.0,0.5,0.62,Distributed-Collective
0.53,1.0,0.5,0.79,Hierarchical-Collective
0.56,0.5,0.5,0.62,Distributed-Collective
0.53,1.0,0.5,0.79,Hierarchical-Collective
0.56,0.5,0.5,0.62,Distributed-Collective
0.53,0.5,0.5,0.79,Hierarchical-Collective
0.56,0.0,0.5,0.62,Distributed-Collective
0.53,1.0,0.5,0.79,Hierarchical-Collective
0.56,0.5,0.5,0.62,Distributed-Collective
0.53,1.0,0.5,0.79,Hierarchical-Collective
0.56,0.5,0.5,0.62,Distributed-Collective
0.53,1.0,0.5,0.79,Hierarchical-Collective
0.56,0.5,0.5,0.62,Distributed-Collective
0.53,0.5,0.5,0.79,Hierarchical-Collective
0.56,0.0,0.5,0.62,Distributed-Collective
0.53,1.0,0.5,0.79,Hierarchical-Collective
0.56,0.5,0.5,0.62,Distributed-Collective
0.74,0.5,0.7273,0.97,Hierarchical-Individual
0.9,1.0,0.7273,0.61,Distributed-Individual
0.74,0.0,0.7273,0.97,Hierarchical-Individual
0.9,0.5,0.7273,0.61,Distributed-Individual
0.73,1.0,0.2727,0.98,Distributed-Collective
0.83,1.0,0.2727,0.59,Hierarchical-Individual
0.42,0.5,0.3636,0.68,Distributed-Individual
0.42,0.5,0.3636,1.0,Distributed-Individual
0.74,0.0,0.3636,0.72,Hierarchical-Individual
0.7,0.5,0.3636,0.71,Hierarchical-Individual
0.42,1.0,0.3636,0.68,Distributed-Individual
0.42,1.0,0.3636,1.0,Distributed-Individual
0.74,0.5,0.3636,0.72,Hierarchical-Individual
0.7,1.0,0.3636,0.71,Hierarchical-Individual
0.42,0.5,0.3636,0.68,Distributed-Individual
0.42,0.5,0.3636,1.0,Distributed-Individual
0.74,0.0,0.3636,0.72,Hierarchical-Individual
0.7,0.5,0.3636,0.71,Hierarchical-Individual
0.42,1.0,0.3636,0.68,Distributed-Individual
0.42,1.0,0.3636,1.0,Distributed-Individual
0.74,0.5,0.3636,0.72,Hierarchical-Individual
0.7,1.0,0.3636,0.71,Hierarchical-Individual
0.42,0.5,0.3636,0.68,Distributed-Individual
0.42,0.5,0.3636,1.0,Distributed-Individual
0.74,0.0,0.3636,0.72,Hierarchical-Individual
0.7,0.5,0.3636,0.71,Hierarchical-Individual
0.42,1.0,0.3636,0.68,Distributed-Individual
0.42,1.0,0.3636,1.0,Distributed-Individual
0.74,0.5,0.3636,0.72,Hierarchical-Individual
0.7,1.0,0.3636,0.71,Hierarchical-Individual
0.42,0.5,0.3636,0.68,Distributed-Individual
0.42,0.5,0.3636,1.0,Distributed-Individual
0.74,0.0,0.3636,0.72,Hierarchical-Individual
0.7,0.5,0.3636,0.71,Hierarchical-Individual
0.45,0.0,0.7045,0.56,Hierarchical-Collective
0.45,0.5,0.7045,0.56,Hierarchical-Collective
0.74,0.5,0.4773,0.59,Hierarchical-Individual
0.97,0.5,0.4773,0.92,Distributed-Collective
0.74,1.0,0.4773,0.59,Hierarchical-Individual
0.97,1.0,0.4773,0.92,Distributed-Collective
0.74,0.5,0.4773,0.59,Hierarchical-Individual
0.97,0.5,0.4773,0.92,Distributed-Collective
